-5.5,-1
-5.4,-0.8095842105
-5.3,-0.7461161705
-5.2,-0.682555127
-5.1,-0.6419060385
-5,-0.6155979535
-4.9,-0.5560003184
-4.8,-0.5190156066
-4.7,-0.459694088
-4.6,-0.3856024373
-4.5,-0.3482861797
-4.4,-0.2391027229
-4.3,-0.1485779668
-4.2,-0.0589549645
-4.1,0.0490048721
-4,0.1576901718
-3.9,0.2740765301
-3.8,0.3644447125
-3.7,0.4960065332
-3.6,0.6144782494
-3.5,0.7235241206
-3.4,0.8253525171
-3.3,0.9729432799
-3.2,1.1058805436
-3.1,1.3008490856
-3,1.4791542342
-2.9,1.6700563565
-2.8,1.8941810283
-2.7,2.1597817096
-2.6,2.4374449096
-2.5,2.7891831483
-2.4,3.1237145294
-2.3,3.3876231302
-2.2,3.7261446714
-2.1,3.8980522811
-2,4.0902057752
-1.9,4.232088405
-1.8,4.3723950833
-1.7,4.5390214826
-1.6,4.7188988506
-1.5,4.972225083
-1.4,5.2867160072
-1.3,5.6380271083
-1.2,6.0574527075
-1.1,6.5087822201
-1,7.003573585
-0.899999999999999,7.4740296749
-0.799999999999997,7.9674882856
-0.699999999999999,8.5182058328
-0.599999999999998,9.0993924213
-0.5,9.6778608796
-0.399999999999999,10.386041466
-0.299999999999997,10.8666867384
-0.199999999999999,11.3085995926
-0.0999999999999979,11.6110228253
0,11.8421617341
0.100000000000001,12.0096758757
0.200000000000003,12.1836041509
0.300000000000001,12.465704334
0.400000000000002,12.803559352
0.5,13.2348556783
0.600000000000001,13.690191844
0.700000000000003,14.2984688031
0.800000000000001,14.9177619948
0.900000000000002,15.5685779949
1,16.2516227569
1.1,16.9843360511
1.2,17.5467770043
1.3,17.9686945564
1.4,18.6366403037
1.5,19.1393337734
1.6,19.5224048929
1.7,19.9809149524
1.8,20.3883388439
1.9,20.8495735894
2,21.3650109514
2.1,21.6449707001
2.2,22.0719992863
2.3,22.4536636374
2.4,22.8119537441
2.5,23.0795162073
2.6,23.3749920144
2.7,23.6299100985
2.8,23.8919245896
2.9,24.0482805158
3,24.0798226819
3.1,23.9706777389
3.2,23.7024721825
3.3,23.2738457843
3.4,22.8094297602
3.5,22.3621612991
3.6,21.9861632646
3.7,21.7185240807
3.8,21.5704250899
3.9,21.5836990878
4,21.7169436537
4.1,21.8902172159
4.2,22.2151249299
4.3,22.4024991006
4.4,22.658629549
4.5,22.7915980446
4.6,22.8292005078
4.7,22.8007961622
4.8,22.5707576596
4.9,22.1910741915
5,22.0027247249
5.1,21.7748913002
5.2,21.5068663381
5.3,21.2433429394
5.4,21.2716177178
5.5,20.8691214381
5.6,20.7548268537
5.7,19.2240886202
5.8,NaN
5.9,NaN
6,NaN
6.1,NaN
6.2,NaN
6.3,NaN
6.4,NaN
6.5,NaN
6.6,NaN
6.7,NaN
6.8,NaN
6.9,NaN
7,NaN
7.1,NaN
7.2,NaN
7.3,NaN
7.4,NaN
7.5,NaN
7.6,NaN
7.7,NaN
7.8,NaN
7.9,NaN
8,NaN
8.1,NaN
8.2,NaN
8.3,NaN
8.4,NaN
8.5,NaN
8.6,NaN
8.7,NaN
8.8,NaN
8.9,NaN
9,NaN
9.1,NaN
9.2,NaN
9.3,NaN
9.4,NaN
9.5,NaN
9.6,NaN
9.7,NaN
9.8,NaN
9.9,NaN
10,NaN
10.1,NaN
10.2,NaN
10.3,NaN
10.4,NaN
10.5,NaN
10.6,NaN
10.7,NaN
10.8,NaN
10.9,NaN
11,NaN
11.1,NaN
11.2,NaN
11.3,NaN
11.4,NaN
11.5,NaN
11.6,NaN
11.7,NaN
11.8,NaN
11.9,NaN
12,NaN
12.1,NaN
12.2,NaN
12.3,NaN
12.4,NaN
12.5,NaN
12.6,NaN
12.7,NaN
12.8,NaN
12.9,NaN
13,NaN
13.1,NaN
13.2,NaN
13.3,NaN
13.4,NaN
13.5,NaN
13.6,-17.5284807384
13.7,-17.4912278094
13.8,-18.0131230206
13.9,-18.4838899763
14,-18.832530911
14.1,-19.1516523986
14.2,-19.4044410868
14.3,-19.6276773139
14.4,-19.870998212
14.5,-20.0927146106
14.6,-20.4154048102
14.7,-20.7878266206
14.8,-21.4018085277
14.9,-22.4896924168
15,-Inf
