-5.5,-1
-5.4,-0.814983399
-5.3,-0.7359453259
-5.2,-0.6796832955
-5.1,-0.6280665299
-5,-0.6099188587
-4.9,-0.5503233076
-4.8,-0.5072010014
-4.7,-0.4572509889
-4.6,-0.380550359
-4.5,-0.3313983542
-4.4,-0.2291925863
-4.3,-0.1428616332
-4.2,-0.0556704098
-4.1,0.0287145278
-4,0.1290095423
-3.9,0.2068275824
-3.8,0.3179927716
-3.7,0.4414868106
-3.6,0.5472751706
-3.5,0.6603317822
-3.4,0.7686465516
-3.3,0.9392167896
-3.2,1.0871302658
-3.1,1.2468003964
-3,1.4151001043
-2.9,1.631275647
-2.8,1.8594003507
-2.7,2.1357120835
-2.6,2.4192886148
-2.5,2.743844302
-2.4,3.0210856595
-2.3,3.3590611983
-2.2,3.6184934015
-2.1,3.800769039
-2,3.9923822499
-1.9,4.1349099407
-1.8,4.2645832846
-1.7,4.44270844
-1.6,4.6009155303
-1.5,4.8587273064
-1.4,5.1622396431
-1.3,5.5058335704
-1.2,5.9353643129
-1.1,6.3776714472
-1,6.8519964152
-0.899999999999999,7.3522451865
-0.799999999999997,7.8486679874
-0.699999999999999,8.3617350336
-0.599999999999998,8.9411545561
-0.5,9.5420247356
-0.399999999999999,10.1152600225
-0.299999999999997,10.6192776993
-0.199999999999999,11.1288336026
-0.0999999999999979,11.4258426747
0,11.6000589644
0.100000000000001,11.8730756455
0.200000000000003,12.0658260287
0.300000000000001,12.387014531
0.400000000000002,12.7045993134
0.5,13.1472543058
0.600000000000001,13.6079630024
0.700000000000003,14.1669951447
0.800000000000001,14.8388561299
0.900000000000002,15.4690330392
1,16.0651489214
1.1,16.8128451175
1.2,17.3738989519
1.3,17.8309183978
1.4,18.2996769517
1.5,18.9684816462
1.6,19.4146682146
1.7,19.8036806797
1.8,20.2609931504
1.9,20.6603931124
2,21.1334417402
2.1,21.5413204599
2.2,21.9056495467
2.3,22.2267593151
2.4,22.6236343439
2.5,22.979278494
2.6,23.2274271369
2.7,23.5054116799
2.8,23.732545613
2.9,23.9393171802
3,23.9408432671
3.1,23.877641933
3.2,23.6058988943
3.3,23.1430171756
3.4,22.6661156938
3.5,22.2451792809
3.6,21.8616687175
3.7,21.6143712169
3.8,21.4625691525
3.9,21.4751755797
4,21.6158768866
4.1,21.8011817553
4.2,22.1028988116
4.3,22.375008109
4.4,22.612459448
4.5,22.8064090953
4.6,22.9501552473
4.7,22.9724483228
4.8,22.7983611475
4.9,22.5741790254
5,22.2285539626
5.1,21.9814127466
5.2,21.5467343703
5.3,21.2504320835
5.4,21.0539218303
5.5,21.0604817177
5.6,20.3167367269
5.7,20.2870702266
5.8,19.9445014478
5.9,19.363024386
6,NaN
6.1,NaN
6.2,NaN
6.3,NaN
6.4,NaN
6.5,NaN
6.6,NaN
6.7,NaN
6.8,NaN
6.9,NaN
7,NaN
7.1,NaN
7.2,NaN
7.3,NaN
7.4,NaN
7.5,NaN
7.6,NaN
7.7,NaN
7.8,NaN
7.9,NaN
8,NaN
8.1,NaN
8.2,NaN
8.3,NaN
8.4,NaN
8.5,NaN
8.6,NaN
8.7,NaN
8.8,NaN
8.9,NaN
9,NaN
9.1,NaN
9.2,NaN
9.3,NaN
9.4,NaN
9.5,NaN
9.6,NaN
9.7,NaN
9.8,NaN
9.9,NaN
10,NaN
10.1,NaN
10.2,NaN
10.3,NaN
10.4,NaN
10.5,NaN
10.6,NaN
10.7,NaN
10.8,NaN
10.9,NaN
11,NaN
11.1,NaN
11.2,NaN
11.3,NaN
11.4,NaN
11.5,NaN
11.6,NaN
11.7,NaN
11.8,NaN
11.9,NaN
12,NaN
12.1,NaN
12.2,NaN
12.3,NaN
12.4,NaN
12.5,NaN
12.6,NaN
12.7,NaN
12.8,NaN
12.9,NaN
13,NaN
13.1,NaN
13.2,NaN
13.3,NaN
13.4,NaN
13.5,NaN
13.6,NaN
13.7,10.6751043858
13.8,10.1484361478
13.9,9.6531871621
14,9.2920666809
14.1,8.9577285513
14.2,8.6529447923
14.3,8.37661849
14.4,8.1110463642
14.5,7.816823118
14.6,7.5227277534
14.7,7.1754848689
14.8,6.5736694455
14.9,5.6384400998
15,-Inf
