-5,-1
-4.9,-0.8209165855
-4.8,-0.7174321849
-4.7,-0.6398701854
-4.6,-0.5991718917
-4.5,-0.5493224347
-4.4,-0.5140839498
-4.3,-0.4321840961
-4.2,-0.3659548166
-4.1,-0.2988423323
-4,-0.2363907242
-3.9,-0.1531163884
-3.8,-0.0981827104
-3.7,-0.0425489362
-3.6,0.061420959
-3.5,0.115180334
-3.4,0.172873363
-3.3,0.2111735075
-3.2,0.2746727587
-3.1,0.3625729484
-3,0.4229016617
-2.9,0.4810290131
-2.8,0.5152868889
-2.7,0.5669155057
-2.6,0.6123126872
-2.5,0.6651177828
-2.4,0.6974928736
-2.3,0.7654463072
-2.2,0.8152599718
-2.1,0.8568982023
-2,0.8702471334
-1.9,0.8966356104
-1.8,0.9429495532
-1.7,0.9714622844
-1.6,1.019700715
-1.5,1.1125364024
-1.4,1.172574058
-1.3,1.2769538452
-1.2,1.381283458
-1.1,1.5036012022
-1,1.5766462758
-0.899999999999999,1.654776411
-0.799999999999997,1.7118826501
-0.699999999999999,1.7648560557
-0.599999999999998,1.833043097
-0.5,1.8725847884
-0.399999999999999,1.9055359383
-0.299999999999997,1.9697299528
-0.199999999999999,2.0471098473
-0.0999999999999979,2.1173220894
0,2.1965954585
0.100000000000001,2.2755004953
0.200000000000003,2.3221825735
0.300000000000001,2.443096769
0.400000000000002,2.5141984375
0.5,2.6263611225
0.600000000000001,2.7147251856
0.700000000000003,2.8381920502
0.800000000000001,2.9732113181
0.900000000000002,3.115827638
1,3.2674547538
1.1,3.4641628156
1.2,3.6732445661
1.3,3.8479285394
1.4,4.0713952556
1.5,4.2693999511
1.6,4.4180449754
1.7,4.606832169
1.8,4.7746561165
1.9,4.9385616258
2,5.0430519716
2.1,5.1839447838
2.2,5.2918264914
2.3,5.4278564515
2.4,5.6227784828
2.5,5.8629432015
2.6,6.0727670122
2.7,6.3246680567
2.8,6.5887529663
2.9,6.8945689674
3,7.1722869735
3.1,7.4863780264
3.2,7.7426556471
3.3,7.9875560014
3.4,8.2157408901
3.5,8.406738736
3.6,8.4830246607
3.7,8.5912621812
3.8,8.6895973764
3.9,8.6985574396
4,8.6833289617
4.1,8.6867065508
4.2,8.6070848647
4.3,8.5035890187
4.4,8.3620456619
4.5,8.2503451895
4.6,8.1165013195
4.7,8.0159589301
4.8,7.9470375383
4.9,7.9028523793
5,7.8916068788
5.1,7.9090976245
5.2,7.96094852
5.3,8.0515013998
5.4,8.1474379422
5.5,8.2564851371
5.6,8.3851636236
5.7,8.4980090182
5.8,8.5737738381
5.9,8.6789509033
6,8.7442846086
6.1,8.812194042
6.2,8.8665232267
6.3,8.9059706454
6.4,8.9366889396
6.5,8.9801921702
6.6,9.0220655092
6.7,9.0629732919
6.8,9.1324518426
6.9,9.2059736258
7,9.2817078669
7.1,9.4009852894
7.2,9.493288111
7.3,9.5863176095
7.4,9.6875896502
7.5,9.786354541
7.6,9.9002736647
7.7,9.9551504165
7.8,10.0373992526
7.9,10.120489444
8,10.1814277958
8.1,10.3161586075
8.2,10.4171845609
8.3,10.4830703282
8.4,10.5569236671
8.5,10.544835527
8.6,10.5445494787
8.7,10.4946768846
8.8,10.4117765484
8.9,10.3607028754
9,10.3141183801
9.1,10.2994316119
9.2,10.2640855146
9.3,10.2350720734
9.4,10.1534851636
9.5,10.1549460439
9.6,10.1458875652
9.7,10.1348660501
9.8,10.0875819081
9.9,10.0729328827
10,10.0588043915
10.1,10.0334281155
10.2,9.9945907781
10.3,10.0119651199
